Contour,Mode 1 (normalized),Mode 2 (normalized),Mode 3 (normalized),Mode 4 (normalized),Mode 5 (normalized),Mode 6 (normalized),Mode 7 (normalized),Mode 8 (normalized),Mode 9 (normalized)
UID_H9_36_1_hem-3,-0.952608,0.754963,0.0128807,-0.519125,0.30672,0.709712,0.456053,-0.0632723,0.261156
UID_H9_36_2_hem-4,-0.479738,-0.201835,-0.309716,-0.109173,-0.0535103,0.400694,0.468681,0.133043,-0.214733
UID_H9_37_1_hem-2,-0.580197,1.04878,0.681935,-0.612563,0.447899,0.660114,-0.0117666,-0.0515244,-0.35411
UID_H9_4_1_hem-15,-0.334925,-0.131505,0.22436,-0.297985,0.16628,-0.131471,-0.26763,-0.165032,0.265736
UID_H9_4_2_hem-10,-0.454962,1.13672,1.43691,1.75809,-2.87058,1.20384,-0.104403,4.04548,2.86438
UID_H9_5_1_hem-16,-0.647106,0.42294,-0.0428078,-0.237907,0.185619,1.05527,-0.167785,0.129549,-0.0641531
UID_H9_5_2_hem-6,-0.528269,-0.26049,-0.435078,-0.246549,-0.098527,-0.163319,0.0562843,-0.12995,0.316034
UID_H9_6_1_hem-9,-1.32002,1.35287,-1.17082,-0.620667,-0.874203,1.24662,-0.161624,0.533622,-0.538083
UID_H9_6_2_hem-11,1.64426,0.301819,-2.6077,3.6917,1.84914,-0.189576,0.917782,-3.53877,-0.385511
UID_H9_7_1_hem-10,-0.441017,2.57756,0.562164,1.30913,0.276828,-1.63183,-2.50511,0.440897,0.17049
UID_H9_8_1_hem-16,-0.81052,1.11593,0.873352,-0.613525,0.671814,0.493559,0.435026,0.127293,0.617415
UID_H9_9_1_hem-15,-0.363439,-0.179558,-0.710501,0.123913,-0.216401,-0.496609,0.975357,-0.038598,-1.5092
UID_H9_9_2_hem-6,0.734937,2.4829,2.06175,2.55748,0.762252,-2.5164,-0.0538915,0.669551,-1.4524
UID_h3_10_1_hem-24,-0.479763,-0.439604,-0.504296,-0.212339,-0.0441879,0.13445,-0.276164,-0.16136,-0.106362
UID_h3_11_1_hem-16,-0.604665,-0.176485,-0.486186,-0.351509,-0.147695,0.138719,0.288827,-0.119217,0.189548
UID_h3_12_1_hem-28,2.80131,1.91294,2.06186,-4.25762,-6.27271,-1.03487,0.359975,-6.07315,-1.45308
UID_h3_13_1_hem-8,-0.431738,1.05104,0.383932,0.452283,0.264678,-1.20855,-1.1936,-0.413394,-0.271109
UID_h3_14_1_hem-15,-0.237262,-0.220613,-0.180585,0.330362,-0.0453683,-0.0927208,-0.256442,0.343154,0.0759604
UID_h3_16_1_hem-24,-1.23557,1.98267,0.181103,-0.855495,0.205438,0.230125,-0.269842,0.207689,0.628548
UID_h3_17_1_hem-15,-1.03414,1.49767,-0.303099,0.128047,0.186615,-0.206648,-0.599801,-0.132008,0.497525
UID_h3_18_1_hem-11,-0.277844,-0.550577,-0.0693775,-0.0992803,0.0633527,0.0710056,0.0944883,-0.130697,0.206359
UID_h3_19_1_hem-11,-0.494787,-0.299391,-0.311931,-0.121499,0.0197068,-0.0885706,0.162269,-0.173534,0.359379
UID_h3_1_1_hem-29,-0.351729,-0.235422,-0.0513525,-0.377432,0.0146679,0.406238,-0.165586,0.0543112,-0.228165
UID_h3_21_1_hem-18,-1.13444,0.896567,-1.1542,-0.654162,-0.541062,-0.227447,-0.488383,-0.0257374,0.143369
UID_h3_23_1_hem-14,-0.715242,1.226,-2.11478,0.327085,-1.26356,-2.11256,-0.431278,-0.037323,1.28614
UID_h3_26_1_hem-12,-1.14757,1.00837,-0.389523,-0.861074,-0.314159,0.563785,0.454014,0.0643447,0.245087
UID_h3_27_1_hem-12,-1.17558,1.00665,-0.408817,-0.739558,0.229205,0.476781,-0.660844,0.0106865,0.559468
UID_h3_28_1_hem-15,-0.312161,-0.478221,-0.00933626,-0.07168,0.031415,0.216468,0.165128,-0.122554,0.088645
UID_h3_29_1_hem-10,-1.08238,0.694173,-0.503403,-0.738413,-0.0907983,0.516023,0.266567,-0.156517,0.135508
UID_h3_2_1_hem-5,-0.0576677,-1.0489,-0.114589,0.110126,-0.0845464,-0.0289738,0.121575,-0.164735,-0.0911352
UID_h3_30_1_hem-22,-1.26086,0.82223,-1.16299,-0.920048,-0.401151,0.071586,0.913311,-0.349496,-0.0715107
UID_h3_31_1_hem-17,-0.33507,-0.662109,-0.411388,-0.0161164,-0.124431,-0.120702,0.288445,-0.173237,0.014697
UID_h3_32_1_hem-17,-0.759691,0.12618,-0.547578,-0.355965,-0.0907312,0.523061,0.046352,0.131422,0.300913
UID_h3_33_1_hem-24,-0.84514,0.545957,-0.212276,-0.576152,0.0639629,0.337781,0.673995,-0.0766488,-0.250932
UID_h3_34_1_hem-2,-0.725004,2.08367,-0.569418,2.84707,-2.03867,1.25884,-2.55901,-2.06426,-0.36967
UID_h3_35_1_hem-16,-0.769137,0.155397,-0.495581,-0.29102,-0.141955,0.520299,0.0439934,0.113448,0.254289
UID_h3_36_1_hem-2,-0.303746,0.148748,-0.575725,0.740313,-0.294773,-0.480338,-0.857028,0.736406,1.11164
UID_h3_37_1_hem-18,-0.150457,-0.46516,0.059841,-0.0257247,0.134738,-0.459752,-0.454869,-0.218015,0.492297
UID_h3_38_1_hem-16,-0.15782,-0.918149,-0.20044,-0.010883,-0.129279,-0.0714623,0.210963,-0.166327,-0.00770993
UID_h3_39_1_hem-13,-0.761095,0.293269,-0.572566,0.0029002,0.153046,-0.907283,0.304819,-0.535578,-0.163099
UID_h3_3_1_hem-10,-0.35621,-0.0683501,0.264161,-0.158062,0.423506,0.651793,-0.130169,0.250486,0.0284597
UID_h3_3_2_hem-2,0.0896839,-1.06748,0.0873296,0.137592,-0.0675227,0.200878,0.0835688,0.222584,0.115214
UID_h3_3_3_hem-3,-0.396726,-0.0815971,0.214413,-0.273502,0.289657,0.567743,0.334648,0.313608,0.345078
UID_h3_4_1_hem-31,-0.948098,0.716848,-1.026,-0.583056,-0.291492,-0.870719,0.970208,-0.401637,-0.420295
UID_h3_5_1_hem-14,-0.955214,1.10574,-0.101512,-0.575285,0.28051,-0.0635174,-0.998752,-0.40184,0.707942
UID_h3_6_1_hem-22,-0.788151,0.974211,-0.097557,-0.244832,0.0760239,0.315245,-0.760547,-0.0112201,0.703238
UID_h3_6_2_hem-36,-1.37509,0.977954,-1.10929,-0.964806,-0.393638,0.261651,0.275194,-0.242664,0.430607
UID_h3_7_1_hem-12,-1.05609,0.479436,-0.954226,-0.880091,-0.477365,0.166298,0.160465,-0.183208,0.0341415
UID_h3_9_1_hem-14,-0.90927,0.256548,-0.70166,-0.554263,-0.255296,0.228395,0.159802,-0.161836,0.192202
