Contour,Mode 1 (normalized),Mode 2 (normalized),Mode 3 (normalized),Mode 4 (normalized),Mode 5 (normalized)
UID_34_37_1_all-19,-0.338251,0.316017,0.175525,-0.409676,0.901321
UID_34_37_2_all-9,-0.00824863,1.08591,-0.0244966,-0.320266,0.161999
UID_34_37_3_all-2,-0.35828,-0.261267,1.16596,1.02858,1.55825
UID_34_37_4_all-22,-0.686398,-0.131077,0.00291681,-0.588017,0.276206
UID_34_3_1_all-16,2.36609,-1.3709,-1.67216,-0.711377,4.14265
UID_34_4_1_all-20,-0.452393,0.180424,0.0330608,-0.206583,0.299244
UID_34_4_2_all-26,-0.121132,-1.11754,1.64301,4.87392,3.55265
UID_34_4_3_all-20,-0.280093,0.777791,0.0898876,-0.49029,0.454469
UID_34_4_4_all-13,2.38786,-0.105652,-1.21776,-0.703251,-1.12407
UID_34_4_5_all-21,-0.331275,0.316924,-0.151903,-0.205035,-0.314243
UID_34_4_6_all-17,-0.618607,-0.024832,-0.0636007,-0.629164,0.235
UID_34_5_1_all-34,-0.782678,-0.577037,-0.189057,-0.249558,-0.1658
UID_34_5_2_all-13,0.134781,-0.841568,-0.634635,4.47266,0.565366
UID_34_5_3_all-23,-0.892806,-0.572729,-0.0486819,-0.724957,0.157771
UID_34_5_4_all-11,-0.197484,0.819462,0.0657605,-0.30034,0.182315
UID_34_6_1_all-19,-0.378625,-0.633158,0.779746,0.914722,0.389968
UID_34_6_2_all-16,-0.555871,0.101677,-0.0313886,-0.464128,0.164511
UID_34_6_3_all-14,-0.342186,-1.18804,-0.617758,3.0143,-1.35022
UID_34_6_4_all-18,-0.365077,0.0811959,0.727316,0.0727783,-0.0164562
UID_34_6_5_all-9,-0.838202,-0.550666,-0.109689,-0.468169,0.199457
UID_34_6_6_all-17,-0.236412,0.510391,-0.166738,-0.0668378,-0.265592
UID_34_7_10_all-16,1.96039,1.24248,-4.63854,3.43195,1.97444
UID_34_7_11_all-20,-0.662899,-0.442713,-0.421363,-0.406283,-0.031684
UID_34_7_12_all-9,-0.813505,-1.25443,-1.36178,-0.763414,-0.920781
UID_34_7_13_all-16,1.67797,1.65715,0.53288,2.12538,-3.66673
UID_34_7_14_all-15,-0.172583,-0.203604,1.79407,1.37745,1.69563
UID_34_7_15_all-4,-0.201648,0.466092,-0.142809,-0.320135,-0.0826278
UID_34_7_16_all-29,1.56428,-1.14778,3.05798,-1.17034,-0.426223
UID_34_7_17_all-16,-0.430815,0.257504,-0.104859,-0.554533,0.260053
UID_34_7_1_all-16,-0.255618,0.513213,-0.0373574,-0.0754891,-0.0792193
UID_34_7_2_all-15,-0.633649,-0.149322,-0.147313,-0.455156,-0.00339213
UID_34_7_3_all-10,1.39026,0.931605,2.91859,0.263595,3.32952
UID_34_7_4_all-8,0.22271,-1.92357,-0.0718766,2.86534,0.856688
UID_34_7_5_all-13,-0.725147,-0.223337,-0.0863512,-0.723514,0.580038
UID_34_7_6_all-22,-0.482309,-0.449658,0.0668619,0.445079,-0.00893473
UID_34_7_7_all-19,2.42158,0.511727,2.8085,3.02894,4.88438
UID_34_7_8_all-23,-0.384052,0.272168,0.0836541,-0.0604803,-0.194467
UID_34_7_9_all-8,2.02893,-1.61025,0.053473,0.384832,-5.45011
UID_34_8_1_all-8,-0.736609,-0.487021,-0.256916,-0.0697657,-0.392635
UID_34_9_10_all-17,-0.360463,0.19924,0.0110579,-0.110248,0.0546497
UID_34_9_1_all-13,0.0240434,-0.88448,-0.432259,4.16136,-0.600464
UID_34_9_2_all-24,-0.460317,0.258553,-0.0499617,-0.37897,-0.0338628
UID_34_9_3_all-26,-0.517651,-0.230395,-0.0488917,-0.270659,0.0617184
UID_34_9_4_all-17,1.65423,1.10857,4.43008,2.23916,-1.38888
UID_34_9_5_all-9,2.45911,-0.722082,-1.0082,-1.22341,-0.625074
UID_34_9_6_all-17,-0.739963,-0.252296,0.0478605,-0.581201,0.255386
UID_34_9_7_all-14,-0.0205085,-1.05504,-0.185082,3.80679,-1.20104
UID_34_9_8_all-22,-1.03477,-0.809612,-0.270937,-0.848102,0.456407
UID_34_9_9_all-9,-0.309511,0.162246,0.0684957,0.510157,-0.257879
UID_38_10_1_all-5,2.74346,-1.314,0.279637,-1.68317,-0.382405
UID_38_10_2_all-23,-0.560165,-0.0988367,-0.15546,-0.0342852,-0.450524
UID_38_10_3_all-4,2.60504,-1.56913,-0.513802,-1.15568,0.262169
UID_38_10_4_all-10,-0.593115,-0.17375,0.0491229,-0.376285,0.0518447
UID_38_10_5_all-27,-0.996238,-1.10383,-0.635045,0.0897448,-0.461096
UID_38_10_6_all-3,-0.676152,-0.262096,-0.347991,-0.393298,-0.0976271
UID_38_11_1_all-12,-0.263091,-0.887731,1.14951,1.91894,0.498281
UID_38_11_2_all-18,1.56201,4.16684,0.0813719,0.645286,-0.242924
UID_38_11_3_all-17,-0.438368,-0.25533,-0.475827,-0.221714,-0.32172
UID_38_11_4_all-39,-0.503207,-0.225977,0.0485311,-0.791193,0.71582
UID_38_11_5_all-21,-0.613499,-0.564844,-0.519497,0.284128,-1.10703
UID_38_11_6_all-6,-0.565372,-0.05177,-0.0515123,-0.165992,-0.192646
UID_38_12_1_all-25,-0.898637,-0.54174,-0.0720074,-0.677694,0.162051
UID_38_12_2_all-17,-0.553582,0.0987729,-0.0825655,-0.577732,0.111465
UID_38_12_3_all-21,-0.898535,-0.801087,-0.2886,-0.0811642,-0.234801
UID_38_13_1_all-22,-0.780392,-0.462638,-0.148108,-0.748363,0.211064
UID_38_13_2_all-21,-0.561483,-0.359779,-0.158487,-0.431082,0.291797
UID_38_13_3_all-2,1.70937,4.3816,0.0931366,0.673785,-0.0651653
UID_38_13_4_all-8,-0.550169,0.255806,0.140843,-0.642177,0.361908
UID_38_13_5_all-16,-0.597869,-0.141534,-0.128717,-0.187958,-0.202129
UID_38_13_6_all-16,-0.735075,-0.133227,0.0822478,-0.54442,0.528324
UID_38_14_1_all-27,-0.854968,-0.862778,-0.169716,-0.548042,0.10354
UID_38_14_2_all-7,-0.434741,-0.0166621,-0.263352,-0.290032,0.0461588
UID_38_14_3_all-20,-0.507288,-0.394742,-0.166589,-0.0893623,-0.0130244
UID_38_14_4_all-24,-0.80229,-0.952262,-0.115508,-0.199658,0.93786
UID_38_14_5_all-28,-0.570863,-0.0924958,-0.0918266,-0.249311,0.295788
UID_38_14_6_all-11,-0.469245,0.208387,-0.0085687,-0.16011,-0.182322
UID_38_14_7_all-27,-0.676722,-0.722437,-0.168547,0.0344192,-0.431225
UID_38_14_8_all-10,-0.728416,-0.187309,-0.0265739,-0.610908,0.238607
UID_38_15_1_all,1.74985,4.55083,0.132719,0.774753,-0.210773
UID_38_15_2_all-8,-0.495454,0.321368,-0.00309506,-0.537274,0.210739
UID_38_15_3_all-6,-0.427303,0.0396203,-0.096151,-0.408958,0.314063
UID_38_15_4_all-25,-0.687887,-0.265071,-0.090734,-0.556288,0.143008
UID_38_15_5_all-2,1.81605,4.6153,0.078735,0.887105,-0.407282
UID_38_15_6_all-14,-0.602845,-0.00576594,-0.0454049,-0.631059,0.270184
UID_38_15_7_all-27,-0.740672,-0.327407,0.100175,-0.418903,0.0324082
UID_38_15_8_all-30,-0.866232,-1.26202,-0.540079,0.161641,-1.06551
UID_38_16_1_all-9,-0.545392,-1.10907,0.399301,0.38775,0.784712
UID_38_16_2_all-9,2.50844,-2.17731,-1.15938,-1.62916,1.07662
UID_38_17_1_all-30,-0.927788,-0.873604,0.174575,-0.0173755,-0.270303
UID_38_17_2_all-11,2.66881,-1.9591,-0.0240315,-1.51848,-1.41425
UID_38_17_3_all-12,2.38182,-1.35724,-1.62799,-2.06516,2.20219
UID_38_17_4_all-12,2.49971,-1.99248,-1.73118,-1.03623,0.585448
UID_38_18_1_all-17,-0.733253,-0.662791,0.0734374,-0.671707,1.00198
UID_38_18_2_all-19,-0.511843,-0.595644,-0.364179,0.398135,-0.914917
UID_38_18_3_all-9,1.77405,4.61946,0.135124,0.696375,-0.195705
UID_38_18_4_all-24,1.97729,-1.01065,-3.39595,0.680946,1.6346
UID_38_1_1_all-8,-0.413909,0.0641485,-0.169835,-0.0949322,-0.068283
UID_38_1_2_all-10,-0.423203,0.392481,-0.00613148,-0.462412,0.119556
UID_38_1_3_all-11,-0.407109,0.165581,-0.181451,0.0284743,-0.493943
UID_38_1_4_all-11,-0.532635,0.180958,-0.0285774,-0.383463,0.0378286
UID_38_20_1_all-12,-0.439034,-0.240204,-0.0460423,-0.0144224,0.16239
UID_38_20_2_all-9,-0.61113,-0.129441,-0.0362021,-0.231138,-0.0931974
UID_38_20_3_all-34,1.27477,-0.831204,4.20099,1.42625,4.48008
UID_38_20_4_all-16,-0.753397,-0.430203,-0.0471161,-0.506029,0.21216
UID_38_20_5_all,1.81992,4.72986,0.150813,0.773388,-0.207778
UID_38_20_6_all-18,-0.693927,-1.33905,0.408394,1.52513,-1.58225
UID_38_20_7_all-8,2.87706,-1.48533,1.31492,-1.93753,-0.133359
UID_38_20_8_all-16,-0.273787,-0.761685,1.65745,1.43591,1.51448
UID_38_20_9_all-21,-0.306865,-1.33083,1.87883,-0.088751,2.62359
UID_38_21_10_all-17,-0.83924,-0.529771,-0.084466,-0.479047,0.0338655
UID_38_21_1_all-8,2.48087,-1.62546,-0.936105,-1.24861,-0.747302
UID_38_21_2_all-15,1.87329,4.83278,0.157991,0.809966,-0.230094
UID_38_21_3_all-24,2.10167,-1.10682,-2.28661,0.163073,1.81028
UID_38_21_4_all-20,2.45174,-1.91973,-0.694348,-0.780765,-1.51875
UID_38_21_5_all-25,2.53227,-1.70975,-0.785138,-1.26562,0.855014
UID_38_21_6_all-26,-0.844347,-1.025,0.33448,-0.220997,-0.0136721
UID_38_21_7_all-28,-0.711553,-1.01601,-0.220051,0.148445,-0.218795
UID_38_21_8_all-23,-0.706585,-0.163766,0.0683018,-0.603365,0.36777
UID_38_21_9_all-11,-0.527607,-0.552011,-0.23471,-0.484171,-1.13131
UID_38_22_10_all-16,-0.544064,-1.15511,-0.506535,0.275172,-0.0667618
UID_38_22_11_all-16,1.79949,1.0128,-2.92636,1.56923,-4.28596
UID_38_22_12_all-27,-0.629233,0.0442927,0.0504847,-0.630175,0.290434
UID_38_22_1_all-18,-0.82217,-0.489933,-0.114678,-0.385849,0.0258102
UID_38_22_2_all-32,-0.668094,-0.771299,0.153814,0.130254,0.100613
UID_38_22_3_all-25,-0.736566,-0.561303,-0.397281,-0.195494,-0.568891
UID_38_22_4_all-5,1.86985,4.82604,0.158228,0.819858,-0.237755
UID_38_22_5_all-34,-0.591894,-0.47364,0.649248,-0.510017,1.73083
UID_38_22_6_all-31,-0.896812,-0.80109,-0.124084,-0.576966,0.0870722
UID_38_22_7_all-45,0.576234,-1.41025,2.42838,-1.29685,2.52583
UID_38_22_8_all-17,-0.728025,-0.648609,0.0158687,0.372543,-0.103549
UID_38_22_9_all-20,-0.352605,-0.81417,0.232781,0.972374,0.0356344
UID_38_23_1_all-16,-0.780406,-0.304927,0.125025,-0.780795,0.241205
UID_38_23_2_all-26,-0.528044,-0.195719,-0.0892744,-0.21402,0.0754821
UID_38_23_3_all-11,2.49227,-1.28802,-1.22652,-1.44784,2.45792
UID_38_23_4_all-19,-0.570065,-0.419057,-0.306299,-0.0355256,-0.657121
UID_38_23_5_all-17,-0.806621,-0.518359,-0.125476,-0.350833,-0.207455
UID_38_24_1_all-2,1.81736,4.71824,0.151855,0.793905,-0.23373
UID_38_24_2_all-13,-0.712538,-0.363979,-0.0445081,-0.0637224,0.0766808
UID_38_24_3_all-11,-0.490818,-0.206891,-0.332824,-0.108816,-0.33755
UID_38_24_4_all-10,-0.850147,-0.654332,-0.0205943,-0.663448,0.578066
UID_38_25_1_all-15,-0.575686,0.200662,0.0545844,-0.734987,0.650954
UID_38_25_2_all-3,-0.530103,0.244389,0.0826466,-0.537294,0.381697
UID_38_26_1_all-14,1.72971,4.51062,0.146693,0.798446,-0.238312
UID_38_26_2_all-33,-0.682555,-0.25859,-0.0761066,-0.5758,0.121519
UID_38_26_3_all-36,-0.737392,-0.315867,0.101592,-0.419063,0.0249371
UID_38_26_4_all-13,-0.614837,0.00360219,-0.176068,-0.642546,0.200729
UID_38_26_5_all-21,-0.864209,-1.25915,-0.585164,0.0611694,-1.00634
UID_38_2_1_all-41,2.4455,-2.44111,-3.3998,-1.23191,0.872282
UID_38_2_2_all-20,-0.836787,-0.522731,0.0910956,-0.545397,0.0955525
UID_38_3_1_all-14,-0.781012,-0.409133,-0.137031,-0.352866,-0.154369
UID_38_3_2_all-16,-0.589218,-0.0885314,-0.165613,-0.313718,-0.107364
UID_38_3_3_all-21,-0.7887,-0.451997,0.0644304,-0.539942,0.222972
UID_38_4_1_all-15,-0.509896,-0.440294,0.379319,-0.313304,0.657622
UID_38_5_10_all-5,2.58595,-1.17718,0.791503,-1.67538,-2.27424
UID_38_5_11_all-15,-0.395567,0.429916,-0.00293673,-0.422407,0.233836
UID_38_5_1_all-12,-0.544541,0.131296,0.0733809,-0.351577,0.09879
UID_38_5_2_all-8,-0.41478,0.233784,-0.115124,-0.362658,0.0928492
UID_38_5_3_all-14,-0.447506,0.423427,0.0855554,-0.499919,0.187843
UID_38_5_4_all-4,-0.648257,-0.0223586,0.0877182,-0.494756,0.403985
UID_38_5_5_all-21,-0.616595,-0.625311,-0.195446,0.448881,-0.734877
UID_38_5_6_all-20,-0.441363,-0.994624,-0.472437,1.30535,-1.02674
UID_38_5_7_all-12,-0.350228,0.457926,-0.0593079,-0.202393,-0.0546665
UID_38_5_8_all-12,-0.464858,0.191685,-0.0680329,-0.20628,-0.233809
UID_38_5_9_all-21,-0.54797,0.0505493,0.227884,-0.540541,0.450721
UID_38_6_10_all-2,1.67779,4.29841,0.0735128,0.62894,-0.159602
UID_38_6_11_all-20,-0.353497,0.540982,-0.0229457,-0.552998,0.353572
UID_38_6_12_all-20,-0.259679,0.284739,0.00198328,-0.0160799,0.0442452
UID_38_6_13_all-15,0.123284,-0.560801,0.936372,1.98657,1.35125
UID_38_6_1_all-13,-0.453437,0.193753,-0.0601305,-0.141265,-0.249731
UID_38_6_2_all-8,-0.375175,0.406862,0.062226,-0.855485,0.581766
UID_38_6_3_all-11,2.92654,-2.75404,0.134055,-2.45603,0.308394
UID_38_6_4_all-24,-0.469662,0.0314632,-0.0643373,-0.573816,0.0710836
UID_38_6_5_all-21,-0.647718,-0.622522,-0.422883,0.388753,-0.81093
UID_38_6_6_all-11,-0.394251,-0.0411991,-0.0769868,-0.0698099,-0.725607
UID_38_6_7_all-6,-0.296714,0.468331,-0.145096,-0.166674,-0.147202
UID_38_6_8_all-10,-0.43988,0.226672,-0.0072655,-0.160375,-0.0066445
UID_38_6_9_all-24,1.78792,0.815892,4.12688,1.9965,-0.683816
UID_38_7_1_all-16,-0.663638,-0.368213,-0.127988,-0.0752792,-0.500014
UID_38_7_2_all-13,-0.587979,0.105981,0.041487,-0.735964,0.484301
UID_38_7_3_all-16,-0.641332,-0.179889,-0.0405883,-0.506331,0.281064
UID_38_7_4_all-21,-0.709507,-0.209779,-0.34741,-0.443629,-0.14059
UID_38_7_5_all-12,2.90263,-0.142873,-0.0286872,-0.865795,3.61466
UID_38_7_6_all-24,2.28306,0.0118924,-0.994471,-1.04441,0.481034
UID_38_7_7_all-22,-0.539833,-0.0364693,-0.133943,-0.39126,-0.0752287
UID_38_8_1_all-12,2.95171,-1.35754,0.382269,-2.79362,0.0455265
UID_38_8_2_all-25,2.49536,-2.61982,-1.14023,-1.50453,1.90898
UID_38_8_3_all-24,-0.80431,-0.571318,-0.181941,-0.341909,-0.426385
UID_38_8_4_all-10,-0.452862,-0.0744633,-0.386231,0.252607,-0.721232
UID_38_8_5_all-27,-0.486407,0.0579595,-0.209969,-0.373073,0.0959199
UID_38_8_6_all-15,-0.579838,-0.0497714,-0.118038,-0.296101,-0.16058
UID_38_8_7_all-14,-0.412125,-0.0199849,0.626488,0.125274,0.32115
UID_38_9_1_all-9,-0.875619,-0.739123,-0.0930443,-0.617393,0.297438
UID_38_9_2_all-11,-0.615983,0.124833,0.0565506,-0.595982,0.312241
UID_38_9_3_all-18,-0.741254,-0.958372,0.259106,0.655569,-0.531376
UID_44_10_1_all-9,-0.330817,-0.059083,-0.418948,0.288494,-0.684472
UID_44_10_2_all-15,-0.5298,-0.0312455,-0.121525,-0.201139,-0.120331
UID_44_10_3_all-8,-0.280649,0.266249,-0.0650945,0.278108,-0.372668
UID_44_10_4_all-11,-0.338169,0.203126,-0.265562,-0.0411356,-0.437031
UID_44_10_5_all-18,-0.48053,0.31413,0.239778,-0.468461,0.464835
UID_44_10_6_all-15,-0.255109,0.235277,-0.131737,-0.00543428,0.130677
UID_44_11_1_all-12,-0.0283802,0.268457,0.752168,0.621928,0.844749
UID_44_11_2_all-35,-0.5101,0.257963,0.0235797,-0.53762,0.200883
UID_44_11_3_all-11,-0.437885,-0.0599205,-0.0278425,-0.343257,-0.451657
UID_44_11_4_all-36,-0.266747,-0.118301,0.605604,0.893871,0.289222
UID_44_12_1_all-3,2.26587,-0.240137,0.463894,0.126257,-2.67993
UID_44_12_2_all-18,2.68281,-1.40008,0.032556,-1.52183,-1.23292
UID_44_12_3_all-17,-0.429346,0.342724,0.014937,-0.411118,0.22674
UID_44_13_1_all-9,-0.497162,-0.283551,0.111117,0.482279,-1.23397
UID_44_13_2_all-16,-0.38714,0.00176549,0.482116,0.0851443,0.808087
UID_44_14_1_all-6,2.65711,-1.22999,0.664236,-1.06175,-1.30891
UID_44_14_2_all-22,-0.470274,0.241001,0.00926539,-0.34017,-0.0479935
UID_44_14_3_all-24,-0.315801,0.501165,-0.0408757,-0.208208,-0.222025
UID_44_14_4_all-20,-0.130605,0.237069,0.559813,0.33484,0.951003
UID_44_14_5_all-12,-0.2835,0.539239,0.0331708,-0.250551,0.200284
UID_44_15_1_all-7,-0.46953,0.228573,0.0359968,-0.418466,0.18735
UID_44_15_2_all-4,0.143835,1.05783,-0.264183,0.0979699,-0.320637
UID_44_15_3_all-25,-0.989166,-0.81392,-0.264077,-0.472304,0.124506
UID_44_16_1_all-14,-0.604071,-0.220918,0.235665,-0.213997,0.539648
UID_44_16_2_all-18,-0.481791,0.300704,0.0523867,-0.334859,0.0117608
UID_44_16_3_all-29,-0.463716,-0.00406911,-0.751582,-0.221076,0.299371
UID_44_16_4_all-14,-0.305802,0.608963,0.0211854,-0.392773,0.00264335
UID_44_17_1_all-25,-0.478865,-0.492544,1.00261,0.16169,1.27882
UID_44_17_2_all-8,-0.915302,-0.896337,-6.7575e-06,-0.185704,0.0309598
UID_44_17_3_all-37,-0.89382,-0.879291,-0.277939,-0.468161,-0.136275
UID_44_17_4_all-15,-0.67337,-0.00439062,0.0638473,-0.748388,0.434815
UID_44_18_1_all-15,-0.671567,-0.33677,0.203582,-0.376091,0.218514
UID_44_18_2_all-5,-0.90328,-0.890299,0.00211882,-0.212284,0.0123489
UID_44_18_3_all-26,-0.906573,-0.848977,-0.266937,-0.514842,-0.0661611
UID_44_18_4_all-15,-0.666671,0.0198,0.0189206,-0.727216,0.441401
UID_44_19_1_all-27,-0.751653,-0.390961,-0.223664,-0.436577,-0.148725
UID_44_19_2_all-19,-0.23895,0.385091,-0.111019,-0.241144,0.477533
UID_44_19_3_all-24,-0.461866,-0.0797678,0.0319291,-0.062875,0.567187
UID_44_1_1_all-25,-0.681269,-0.0481799,0.0918493,-0.78344,0.546799
UID_44_1_2_all-17,-0.402542,0.378786,-0.0825913,-0.25391,0.00342885
UID_44_1_3_all-13,-0.221749,0.689507,-0.0403626,-0.45583,0.207344
UID_44_1_4_all-14,-0.304229,-0.0205527,-0.430671,0.271439,-0.715567
UID_44_1_5_all-4,-0.307985,0.601653,-0.0107364,-0.244135,0.0442727
UID_44_1_6_all-17,-0.508063,0.0309463,-0.12282,-0.134949,-0.156864
UID_44_1_7_all-12,-0.294326,0.346552,-0.177123,0.125574,-0.403196
UID_44_20_1_all-18,-0.882684,-0.670836,-0.155899,-0.718853,0.261503
UID_44_20_2_all-13,-0.259981,0.290884,-0.253807,0.0441006,-0.384818
UID_44_20_3_all-12,2.51482,-1.00292,-1.44357,-1.62736,1.20279
UID_44_21_1_all-11,-0.322637,0.521607,0.104766,-0.402481,0.445209
UID_44_21_2_all-17,-0.42666,0.313409,-0.151079,-0.197216,-0.0354829
UID_44_21_3_all-18,-0.49052,0.160525,0.106664,-0.293723,0.124336
UID_44_22_1_all-7,-0.11757,0.76917,-0.132372,-0.158925,-0.200205
UID_44_22_2_all-8,2.66516,-1.10598,1.42228,-1.5537,-1.12601
UID_44_22_3_all-16,-0.381305,0.164691,-0.0511786,-0.224391,-0.288004
UID_44_22_4_all-28,-0.482716,0.238948,0.0169899,-0.345982,-0.0357699
UID_44_22_5_all-9,-0.214645,0.541497,0.129815,0.188493,-0.431177
UID_44_22_6_all-21,-0.533541,0.232815,0.0442887,-0.597069,0.239906
UID_44_23_1_all-3,0.0176198,0.932096,-0.0704717,-0.0107118,0.0473644
UID_44_23_2_all-15,-0.519873,0.115526,-0.0991177,-0.278982,0.921215
UID_44_23_3_all-24,-0.336991,0.277288,-0.166082,-0.0544429,-0.345859
UID_44_23_4_all-6,-0.160008,0.0484179,0.681358,0.581102,0.813997
UID_44_23_5_all-15,-0.220711,0.661913,-0.0874015,-0.350916,0.191011
UID_44_23_6_all-8,-0.254237,0.593465,-0.0849867,-0.491473,0.350667
UID_44_23_7_all-7,-0.0810223,1.02399,0.0730146,-0.449446,0.193394
UID_44_24_1_all-14,-0.743883,-0.641039,-0.226533,-0.0375633,-0.220265
UID_44_24_2_all-15,-0.723556,-0.415316,-0.4973,-0.63242,0.412307
UID_44_24_3_all-17,-0.904706,-0.778293,-0.191278,-0.401901,-0.0511675
UID_44_25_1_all-7,-0.451478,-0.269072,0.0866759,-0.463026,0.683498
UID_44_25_2_all-27,-0.870187,-0.478545,-0.00324608,-0.578873,0.0681021
UID_44_26_1_all-12,-0.79791,-0.410196,0.000944552,-1.05394,0.690178
UID_44_26_2_all-3,-0.402495,-0.260505,-0.372509,0.486402,-0.667008
UID_44_26_3_all-19,-0.550291,0.096119,0.0595196,-0.480319,0.481288
UID_44_27_1_all-30,-1.02038,-1.06643,-0.102228,-0.696817,0.363786
UID_44_27_2_all-18,-0.362071,-0.437568,0.647698,0.656488,1.01963
UID_44_27_3_all-24,-0.427504,0.244731,-0.0967973,-0.313461,0.00609861
UID_44_28_1_all-23,-1.01576,-1.14789,0.0727722,-0.536483,0.504881
UID_44_28_2_all-22,-0.370011,0.351428,0.116991,-0.445897,0.415983
UID_44_29_1_all-8,-0.110399,0.679051,0.420707,0.115071,0.268533
UID_44_29_2_all-22,-0.549335,0.209818,-0.0174165,-0.544336,0.32702
UID_44_29_3_all-28,-0.652914,-0.0853096,-0.0337637,-0.50901,0.229508
UID_44_29_4_all-22,-0.448125,0.0707479,-0.264258,-0.989416,0.33013
UID_44_2_1_all-13,-0.483369,-0.0570071,-0.239899,-0.467324,-0.0810669
UID_44_2_2_all-19,-0.3411,-0.52372,0.606334,1.12722,0.286876
UID_44_2_3_all-18,-0.646468,-0.437522,0.350226,-0.677751,-0.688001
UID_44_2_4_all-17,-0.184457,0.622586,0.209886,0.12834,0.0530102
UID_44_2_5_all-31,-0.827927,-0.591699,-0.170482,-0.322951,-0.182237
UID_44_30_1_all-25,-0.588813,0.0855123,-0.0922556,-0.510113,0.113116
UID_44_30_2_all-20,-0.542756,0.222969,-0.0246783,-0.537687,0.301697
UID_44_30_3_all-26,-0.31716,-0.648389,0.73809,0.414385,0.763377
UID_44_30_4_all-23,2.53507,-0.905492,-0.188802,-0.898354,0.207033
UID_44_31_1_all-2,-0.142713,0.322613,-0.205196,0.200184,-0.659766
UID_44_31_2_all-12,-0.654309,-0.184153,0.00307747,-0.539631,0.359493
UID_44_31_3_all-18,-0.345362,-0.544689,-0.309925,0.331883,-1.04083
UID_44_32_1_all-17,-0.435979,0.447226,-0.0935054,-0.617901,0.324948
UID_44_32_2_all-23,-0.534108,0.119657,-0.101371,-0.401272,0.222562
UID_44_32_3_all-15,-0.27648,0.227585,-0.166098,-0.274715,0.0449703
UID_44_33_1_all-12,-0.607298,-0.0594706,-0.0916799,-0.396298,-0.0973756
UID_44_33_2_all-14,-0.314088,0.30301,-0.235424,-0.171597,0.00796647
UID_44_34_1_all-24,-0.619102,-0.261916,-0.0387336,-0.313063,0.00858097
UID_44_34_2_all-9,-0.204836,0.757505,0.10356,-0.334884,0.226182
UID_44_34_3_all-18,-0.419472,0.0124028,-0.232211,-0.0191816,-0.150691
UID_44_34_4_all-20,-0.711923,-0.289526,-0.119212,-0.36835,-0.16042
UID_44_34_5_all-9,-0.176473,0.741661,-0.0313449,-0.183552,-0.0986373
UID_44_35_1_all-2,-0.759617,-0.583659,-0.205416,-0.200676,-0.426403
UID_44_35_2_all-5,-0.558804,0.0535443,-0.0912569,-0.701642,0.494721
UID_44_36_1_all-2,-0.64145,-0.895162,0.157212,-0.0834726,0.483542
UID_44_37_1_all-13,-0.455461,-0.00882808,0.369721,-0.0356066,0.523856
UID_44_37_2_all-20,-0.514919,0.131389,-0.131649,-0.323735,0.222663
UID_44_37_3_all-17,-0.0623113,0.530855,-0.431369,0.442213,-0.694528
UID_44_37_4_all-27,-0.224667,0.479135,-0.0890819,-0.188315,-0.109521
UID_44_37_5_all-12,-0.253413,0.374836,0.000679116,-0.107535,0.169122
UID_44_3_1_all-20,-0.32674,0.112623,-0.0454988,0.431189,-0.514792
UID_44_3_2_all-25,-0.517776,-0.101567,-0.085121,0.19171,-0.169776
UID_44_3_3_all-18,-0.236227,0.490073,-0.339013,-0.140936,-0.190822
UID_44_3_4_all-20,-0.545489,0.0904212,-0.0301417,-0.429113,0.136122
UID_44_4_1_all-13,-0.561267,-0.191964,-0.222481,-0.254827,-0.358533
UID_44_4_2_all-8,-0.258593,0.472695,0.128316,-0.215116,0.372297
UID_44_4_3_all-12,-0.471676,0.175815,-0.101375,-0.432386,-0.0848375
UID_44_4_4_all-16,-0.505042,0.106339,-0.0295195,-0.371691,-0.116685
UID_44_4_5_all-26,-0.579153,-0.69801,0.236519,-0.00578133,0.822493
UID_44_4_6_all-13,-0.384493,0.212674,0.331219,0.113946,0.397207
UID_44_4_7_all-4,-0.100234,0.843741,-0.0125912,-0.26484,0.431991
UID_44_4_8_all-12,-0.349966,0.011468,-0.186483,0.202906,-0.331862
UID_44_4_9_all-12,-0.147606,0.145249,0.539664,-0.585146,1.51157
UID_44_5_1_all-12,-0.480603,0.0414595,-0.229771,-0.144168,-0.264807
UID_44_5_2_all-27,-0.781368,-0.328546,0.000907863,-0.689909,0.429085
UID_44_5_3_all-18,-0.842825,-0.648968,0.0160688,-0.567336,-0.373355
UID_44_6_1_all-14,-0.445229,0.126459,0.194211,-0.371299,0.832578
UID_44_6_2_all-13,-0.919868,-0.851236,-0.251619,-0.647622,0.0563578
UID_44_6_3_all-5,-0.0805454,0.0578454,-0.0206368,0.868703,-0.291763
UID_44_6_4_all-6,-0.512297,-0.864027,0.443834,0.690803,0.787648
UID_44_7_1_all-26,-0.42527,0.203764,-0.136481,-0.173215,0.240475
UID_44_7_2_all-7,-0.360591,0.1044,0.131529,-0.456504,0.494916
UID_44_7_3_all-34,-0.491935,-0.892103,0.487711,0.845114,0.718206
UID_44_7_4_all-13,-0.416979,-0.196544,0.824123,0.0613388,1.64934
UID_44_7_5_all-9,-0.301767,-0.0200631,-0.223902,-0.532833,0.0868067
UID_44_8_1_all-17,-0.332843,-0.297802,-0.193404,0.84987,-0.613019
UID_44_8_2_all-14,-0.406271,0.126849,-0.142734,-0.214032,0.079112
