Contour,Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9
UID_H6_1_2_hem-20,308.631,-205.159,4.13924,52.6912,-34.795,16.453,32.5335,5.04933,8.35509
UID_H6_2_1_hem-22,255.681,-166.549,0.490507,53.5745,-13.4111,13.7164,17.0339,9.93633,2.24173
UID_H6_3_1_hem-24,283.327,-211.832,42.3789,34.0209,11.4968,22.0459,-8.02216,-25.1664,-20.0012
UID_H6_4_1_hem-19,211.802,-137.421,4.49003,21.366,-3.38453,20.3129,22.6948,7.40043,9.58189
UID_H6_5_1_hem-23,219.592,-160.395,-26.7778,11.1592,-28.5332,22.4145,11.3731,29.1523,3.88874
UID_H6_6_1_hem-18,257.29,-168.195,1.96134,52.3431,-15.3601,13.4454,17.4672,12.5017,6.3353
UID_H6_7_1_hem-32,210.537,-97.0773,14.0761,56.4021,-28.5442,-5.19379,35.2998,-1.43609,4.54629
UID_H6_8_1_hem-23,127.714,-87.2514,21.2719,-15.7722,34.1362,19.554,-18.4579,7.14339,-0.983396
UID_H7_10_1_hem-6,-41.7869,-414.435,44.372,0.998685,-20.2303,1.38876,188.363,-85.9635,105.269
UID_H7_10_2_hem-7,167.648,-61.7118,-6.47412,26.8972,-10.1949,-3.56346,-8.57967,16.1557,-10.9648
UID_H7_12_1_hem-5,157.965,-110.665,27.8675,25.4152,-6.20779,15.7504,23.7149,-3.24888,12.8542
UID_H7_14_1_hem-3,-391.176,186.325,59.1232,-109.939,8.90191,42.9151,-49.4442,6.99203,66.6174
UID_H7_15_1_hem-18,75.2363,-35.0864,-8.43184,9.44184,-7.34251,-6.77851,-7.16526,27.4404,23.9187
UID_H7_15_2_hem-5,183.373,-224.172,-25.5838,-47.6333,82.0576,-27.9674,15.9703,6.46861,-50.1393
UID_H7_1_1_hem-14,169.118,-59.2677,-3.37269,26.4324,-4.24235,3.91458,-2.70449,13.4287,-1.13838
UID_H7_1_2_hem-18,75.9508,-411.344,70.6774,-98.7577,8.65905,-36.0236,-8.84815,-41.9805,58.0873
UID_H7_2_1_hem-10,73.2066,32.9376,-1.20575,4.15161,10.429,2.22706,-11.4271,1.19738,-11.8816
UID_H7_2_2_hem-15,81.3853,-39.3644,5.74744,-15.9034,17.5437,13.8598,25.9865,-8.29925,17.1344
UID_H7_2_3_hem-7,141.975,-47.3142,-9.51821,50.035,-51.96,-11.7268,18.2228,22.309,15.7155
UID_H7_2_4_hem-17,78.5209,-62.341,16.0677,2.2091,44.0947,31.8163,-1.63897,-6.97209,13.4962
UID_H7_3_1_hem-5,-393.424,-92.629,-232.153,-235.872,-220.389,26.5596,-5.50227,-37.4324,-78.2336
UID_H7_3_2_hem-12,-647.819,-21.5568,229.349,40.971,-72.7496,33.1234,57.3047,-49.7096,-63.353
UID_H7_5_1_hem-6,254.249,-315.337,-27.7774,-52.9464,-28.3915,-5.95637,49.2214,30.631,4.1405
UID_H7_7_1_hem-9,136.191,-0.738855,-7.73483,34.1759,-16.1155,2.02556,2.1222,-7.12424,-4.8908
UID_H7_8_1_hem-5,97.3263,-9.27734,-7.22526,21.5067,-31.4017,-15.8421,14.1785,-1.21268,5.90021
UID_H7_9_1_hem-2,104.594,-0.201545,-22.4109,21.4676,-23.2539,-24.652,-16.4855,19.0694,3.57094
