Contour,Mode 1 (normalized),Mode 2 (normalized),Mode 3 (normalized),Mode 4 (normalized),Mode 5 (normalized),Mode 6 (normalized),Mode 7 (normalized),Mode 8 (normalized),Mode 9 (normalized),Mode 10 (normalized),Mode 11 (normalized)
UID_28_3_4_all-19,-0.283758,-0.589098,0.103907,0.374847,0.28315,0.0651337,0.374179,0.418637,0.0814491,0.0443167,0.383793
UID_28_4_1_all-5,0.171155,-0.854439,-0.107118,-0.636073,0.0247737,-0.334869,0.157496,-1.01729,-0.303662,-0.209191,-0.233362
UID_28_4_2_all-6,-0.0717025,-0.354046,0.433491,-0.2574,-0.550029,0.551538,-0.643729,0.739551,-0.991864,-0.347986,0.366401
UID_28_4_3_all-2,3.05233,0.270329,-0.410849,0.735097,0.0595639,-1.09582,-0.924264,-0.844976,-0.51552,1.27966,0.026158
UID_28_4_4_all-16,1.36254,-2.94683,-0.347859,-1.88725,1.39138,1.54842,0.932557,0.0426536,1.33253,1.25084,-0.0550395
UID_28_4_5_all-16,-0.527124,-0.305417,0.00786369,0.79047,0.323801,-0.268028,0.435893,-0.0176922,0.270965,-0.327966,0.401143
UID_28_4_6_all-4,-0.0240213,-1.06935,-0.110263,-0.239483,-0.145148,0.0622945,0.187703,-0.0604671,0.259318,-0.607335,-0.112989
UID_28_5_1_all-5,3.27254,-0.0665146,-0.32138,2.16439,-0.916645,0.470098,0.695059,1.00792,-0.270711,-0.66992,0.387619
UID_28_5_2_all-13,3.14633,0.454454,-0.185835,1.60156,-1.2485,0.654715,-0.446914,0.970364,1.16689,-0.0517419,0.616004
UID_28_5_3_all-10,2.73811,-0.272487,1.13608,-0.241122,-0.245952,0.859414,-1.81544,-1.75336,4.35364,-0.204196,0.0853042
UID_28_5_4_all-5,3.1174,0.376028,-0.469725,1.37079,-1.77401,-0.33677,-0.256886,0.097553,0.329749,-0.0633753,-0.255869
UID_28_5_5_all-11,2.95789,0.0454539,-0.342281,1.08042,-2.20952,0.752994,-1.23131,-0.488564,0.217558,-0.0123164,0.414287
UID_28_5_6_all-6,2.97249,-0.0261053,1.27003,1.49713,-0.0629972,-1.83117,0.644633,2.03094,-4.27325,-1.16832,-0.00728432
UID_28_5_7_all-27,-0.183741,-1.05566,-0.078535,0.422503,0.298578,-0.194133,-0.295593,-0.17101,0.111065,-0.0634788,0.317291
UID_28_6_1_all-7,-0.186657,-0.282647,-0.268884,-0.171896,0.614721,0.866165,0.706597,0.041487,-0.0153361,-0.027595,0.612557
UID_28_6_2_all-2,0.190943,-1.20914,-0.0223764,-0.410674,-0.0186111,0.353313,0.81577,-0.494569,0.393059,-0.353383,0.0309845
UID_28_6_3_all-22,0.0209043,-0.513519,0.611002,-0.51662,-0.798769,0.272487,-0.600764,0.329107,0.0562473,0.353987,-0.119149
UID_28_6_4_all-10,-0.0504379,-1.05396,-0.199164,-0.104624,0.393536,0.565367,0.151267,0.29193,0.171995,0.150175,0.467697
UID_28_7_1_all-5,0.128201,-1.51042,0.00317236,0.0309091,0.0582052,-0.0570774,0.0326151,-0.357335,0.49362,0.0348535,0.362097
UID_28_7_2_all-24,-0.566984,0.0849903,0.00608177,0.777038,0.5265,-0.503498,-0.561233,-0.322653,-0.115805,-0.0104247,0.638269
UID_28_7_3_all-10,0.103945,-1.26964,0.0365682,-0.167342,-0.0186373,0.169408,0.449255,-0.1185,0.541103,-0.262065,0.158343
UID_28_7_4_all-12,-0.0250779,-0.793886,-0.836264,-0.276038,0.554627,0.0737036,-0.431983,-0.607183,-0.228105,-1.12071,-0.0632991
UID_28_8_1_all-29,-0.701698,0.309737,0.0928149,0.619688,-0.00318394,-0.5709,0.292244,-0.242763,0.434911,0.409271,0.130432
UID_28_8_2_all-9,0.0250628,-1.13389,0.433446,-0.0924529,-0.0823811,-0.153935,0.593576,-0.00827963,1.04681,-0.488589,0.538837
UID_28_8_3_all-23,-0.107167,-0.157076,0.677254,-0.787115,-1.24836,0.488554,0.00341167,0.330652,-0.631642,-0.0136235,-0.488385
UID_28_9_1_all-21,-1.08382,0.77115,-0.0299972,1.28378,0.439477,-0.199969,0.049752,0.428973,-0.156606,0.396778,-0.0875123
UID_28_9_2_all-8,-0.186254,-0.499512,-0.417044,-0.305828,-0.119611,-0.151935,-0.625863,-0.302062,-0.231951,-0.846498,-0.302657
UID_28_9_3_all-13,-0.579821,0.0183295,0.204275,0.738393,0.131861,-0.202922,-0.196165,0.0694474,-0.128291,0.0663714,0.270061
UID_35_10_1_all-22,-0.196375,-0.604843,-0.779506,0.0650579,0.784466,0.591955,-1.07794,0.103586,0.336873,-0.899997,0.552503
UID_35_10_2_all-30,-0.741681,0.0131497,-0.101898,0.665762,0.0619876,-0.0937486,-0.061512,0.121577,-0.0899,-0.073077,-0.269404
UID_35_10_3_all-28,2.58819,-0.47865,-3.3818,-4.48728,2.15596,-2.82905,2.6547,2.12911,1.99155,-0.319563,-2.02197
UID_35_10_4_all-9,2.56283,0.669721,1.03023,-0.468838,-3.31499,0.44275,-2.36022,-1.10214,2.19674,0.261618,-0.606161
UID_35_10_5_all-9,3.32378,1.33148,0.974349,2.56904,1.00147,0.222221,0.372553,1.39573,0.421566,-1.39321,-0.604359
UID_35_10_6_all-21,-0.529148,-0.0161343,0.0804991,0.0876169,-0.276158,0.0693794,-0.279844,0.107129,-0.31751,-0.121097,-0.482198
UID_35_10_7_all-23,-0.56629,-0.230621,0.00883944,0.567921,-0.000440236,-0.158124,0.211337,0.0517877,0.665385,0.0361715,0.0739698
UID_35_11_10_all-13,-0.0235816,-1.4668,-0.0822321,0.146995,0.223721,0.0805392,-0.0819109,0.22516,0.0316173,-0.282701,0.257564
UID_35_11_1_all-23,-0.31416,1.99205,0.62925,-2.74858,0.213357,-1.9187,-1.3572,0.660074,-1.31846,-1.01859,1.25051
UID_35_11_2_all-13,-0.440788,-0.497953,0.0774935,0.592945,0.199571,-0.0822504,0.0614116,-0.118752,0.0609688,0.00975597,-0.0760534
UID_35_11_3_all-7,-0.301796,-0.839071,0.01518,0.459087,0.189424,-0.0661284,-0.0598176,0.210122,-0.0237624,-0.339913,0.204114
UID_35_11_4_all-13,-0.331914,-0.606637,0.0977574,0.26404,-0.0533958,-0.000766048,-0.00795405,0.219731,-0.0999361,-0.383845,0.0293779
UID_35_11_5_all-14,-0.0933177,-1.148,0.0204003,-0.0399065,-0.085592,0.042901,-0.28656,0.143597,-0.0059969,-0.280089,-0.0808586
UID_35_11_6_all-24,-0.0672952,-0.685826,-0.63625,-0.140448,0.841318,1.00959,-1.3334,0.637139,0.570313,0.327963,1.00331
UID_35_11_7_all-18,-0.181992,-0.840964,0.0540788,-0.11256,-0.177077,0.0924623,-0.297739,0.0469144,-0.138012,0.055567,-0.189137
UID_35_11_8_all-33,-0.833914,0.694407,-0.143338,0.565367,0.255355,0.0890806,0.175724,-0.136039,-0.328994,-0.590287,-0.0265114
UID_35_11_9_all-26,-0.613472,0.0242484,0.163427,0.484283,-0.0627725,0.0235411,0.105304,0.434828,-0.362949,-0.251852,-0.254406
UID_35_12_10_all-25,-0.631224,0.0594413,0.155544,0.502825,-0.0495392,0.0405934,0.0361692,0.459885,-0.37045,-0.160054,-0.250564
UID_35_12_11_all-12,-0.0397977,-1.43442,-0.105339,0.12974,0.147556,0.0199522,-0.143051,0.0459827,0.302582,-0.107844,0.148851
UID_35_12_1_all-11,0.0625619,-1.54619,-0.0155296,0.105199,0.0444979,0.0509473,0.0465776,0.122354,0.195706,-0.615043,0.376624
UID_35_12_2_all-20,-0.43024,-0.429884,-0.460047,0.494161,0.546337,-0.0837308,-0.830607,-0.241326,0.32764,0.128679,0.00830204
UID_35_12_3_all-18,-0.305367,-0.816461,-0.014006,0.483297,0.171527,-0.0476849,-0.0608244,0.188927,0.0104734,-0.334171,0.18088
UID_35_12_4_all-27,-0.341896,-0.598908,0.0982337,0.301699,-0.0355599,-0.0155977,-0.00409613,0.241921,-0.0322175,-0.312471,-0.0254872
UID_35_12_5_all-14,-0.104063,-1.13588,0.026412,-0.0297645,-0.0640904,0.0406652,-0.263362,0.143734,0.0899367,-0.208445,-0.0817208
UID_35_12_6_all-16,0.0410888,2.39092,0.33714,-0.788325,1.49574,0.724297,-2.44609,-2.19745,0.842983,2.9494,-1.15481
UID_35_12_7_all-19,-0.0397993,-0.64627,-0.964186,-0.231641,1.07228,1.02608,-1.59594,0.432231,0.741324,-0.373567,0.871734
UID_35_12_8_all-22,-0.189232,-0.810993,0.0676368,-0.0823563,-0.180947,0.1173,-0.334016,0.0924632,-0.137309,0.101384,-0.241561
UID_35_12_9_all-26,-0.849626,0.769828,-0.186675,0.529338,0.222425,0.0447314,0.106867,-0.292019,-0.338255,-0.760056,-0.0679492
UID_35_13_1_all-28,-0.810466,0.508449,-0.549077,1.07173,1.00203,0.0740949,-0.837917,-0.31563,0.525731,-0.910265,1.19981
UID_35_13_2_all-22,2.94232,0.421842,3.25066,-0.497748,3.62822,-3.82025,4.515,2.86431,2.4379,0.115544,-4.82004
UID_35_13_3_all-30,-0.749649,-0.0343606,-0.0709838,0.912571,0.328424,-0.125457,0.0185889,0.156917,-0.153939,0.0324479,-0.0708205
UID_35_13_4_all-20,-0.488423,0.183162,0.480291,0.059975,-0.636605,0.0111029,0.932465,-0.390366,0.654667,-0.0251692,0.676603
UID_35_13_5_all-8,-0.144789,-1.06129,-0.0378234,0.1459,0.130482,-0.10024,-0.037046,-0.16166,-0.0861072,-0.0971871,0.0178671
UID_35_13_6_all-21,2.00418,-1.35873,-3.72758,-1.15003,-1.2268,-2.66503,2.80987,1.24088,0.148486,0.86056,-0.127014
UID_35_13_7_all-30,-0.859707,0.665403,-0.00637479,0.794366,0.159694,0.377065,-0.472266,0.403815,-0.15704,1.12441,-0.262245
UID_35_13_8_all-22,-0.315651,0.866828,-0.862484,-0.0982577,1.14511,0.255679,0.580383,-1.47316,0.377032,-1.32146,0.463336
UID_35_13_9_all-21,-0.717014,0.0112802,0.0504746,0.705015,0.0736494,-0.2903,0.0771184,0.0607374,0.214231,0.0106509,0.0721955
UID_35_14_10_all-8,-0.409359,-0.502481,0.0300564,0.275526,0.0235961,-0.0321398,-0.00814056,0.0930864,-0.0892099,-0.159373,-0.172815
UID_35_14_11_all-19,2.115,-0.256838,-3.06112,-2.03294,1.69873,-1.07778,0.32643,-0.766078,-1.03804,-0.763114,-1.40197
UID_35_14_12_all-16,-0.12408,-0.910886,0.0820063,-0.0600693,-0.110473,0.154972,-0.210684,0.156186,-0.0837404,-0.155022,0.0837171
UID_35_14_13_all-16,-0.235206,-0.707897,0.135155,0.0462765,-0.126711,0.0343912,-0.181972,0.101584,0.0591869,0.0389847,0.0612797
UID_35_14_14_all-8,2.71385,-0.433174,1.62122,0.568226,0.247772,2.27794,-0.843894,0.0270008,-1.20992,-1.84073,-0.815048
UID_35_14_15_all-15,-0.0209535,-0.959422,0.257363,-0.504943,-0.513884,0.286145,-0.42577,0.102326,-0.270544,-0.116659,-0.481715
UID_35_14_16_all-15,-0.0554543,-0.0945062,-0.0304255,-0.78611,-0.443465,0.565941,0.909189,-0.707255,0.350913,-0.139387,-0.558354
UID_35_14_1_all-25,-0.0459729,-0.367967,-0.592056,-0.560952,0.588656,1.57293,-1.08646,1.97612,0.712791,0.882992,0.943979
UID_35_14_2_all-15,2.45151,-0.25525,2.7226,0.0198843,0.583426,-0.108686,-0.331218,-0.524431,0.90027,2.94081,2.95163
UID_35_14_3_all-35,-0.332704,-0.735796,-0.0683479,0.337915,0.14162,0.013838,-0.198683,0.0419232,-0.163865,0.135869,-0.264405
UID_35_14_4_all-24,-0.524566,0.000656143,0.366611,0.156674,-0.402208,-0.172256,-0.3277,0.0903081,-0.200283,-0.121554,-0.450223
UID_35_14_5_all-17,0.0780533,-1.46862,0.0722487,-0.103683,-0.0659573,0.134142,-0.135982,0.135807,0.148011,-0.194647,0.168955
UID_35_14_6_all-12,1.36985,-0.856733,-2.23646,1.79252,1.7133,1.73168,0.297909,1.93942,-0.427761,-0.43111,-2.73079
UID_35_14_7_all-11,0.0492768,-0.697955,0.465113,-0.413895,-0.566329,0.189028,-0.112724,0.196885,0.222084,-0.207705,-0.00903284
UID_35_14_8_all-19,-0.502243,0.133633,0.25523,0.12117,-0.136041,0.14413,0.86289,0.352042,-0.435633,-0.282488,0.325315
UID_35_14_9_all-11,2.37437,-0.467991,-3.03827,-0.355295,-2.26966,-0.468055,0.402267,0.755883,1.2187,-0.473556,0.942091
UID_35_15_10_all-8,-0.00187057,-1.21188,-0.0602697,-0.207887,-0.159778,0.217126,0.189989,-0.0412294,-0.0920779,-0.0930963,-0.395718
UID_35_15_11_all-13,-0.0231018,-0.838647,-0.0335374,-0.416241,-0.325831,-0.256605,-0.119463,-0.759086,-0.35327,0.269082,-0.624034
UID_35_15_12_all-13,-0.454016,-0.472541,-0.0196896,0.288186,-0.0899051,-0.0462255,-0.138525,0.114896,0.11391,0.120857,-0.257678
UID_35_15_13_all-17,-0.393358,-0.545301,0.0326969,0.536709,0.253446,-0.0933745,0.038346,-0.145814,-0.0600707,0.244366,0.0118441
UID_35_15_1_all-10,-0.128016,1.20319,1.31685,-2.77479,-1.57722,0.794884,-0.655819,2.49885,0.0567901,0.25986,0.209673
UID_35_15_2_all-11,-0.43242,0.0223566,0.30472,0.297628,-0.122086,-0.0492034,0.391854,-0.260407,0.29691,0.146544,0.0735959
UID_35_15_3_all-17,-0.711015,0.076338,0.0143315,0.80737,0.255504,-0.0760205,-0.0645307,0.118776,-0.21591,0.0217733,0.101385
UID_35_15_4_all-13,2.66326,-2.87899,3.26129,-2.822,5.21578,-2.97857,2.77543,0.437814,2.67859,1.4781,-0.218854
UID_35_15_5_all-12,0.103688,-1.61171,0.0121994,-0.10675,-0.0686305,0.0791789,-0.144101,-0.0261924,0.19572,-0.463141,0.155924
UID_35_15_6_all-19,-0.747337,1.22496,-0.465381,0.361848,-0.0796121,-0.633578,0.533221,-1.47527,0.0832726,-0.585327,-0.927353
UID_35_15_7_all-16,-0.659352,0.15053,-0.020915,0.341705,-0.316383,-0.113638,-0.107092,0.178105,0.218902,-0.0183453,-0.5922
UID_35_15_8_all-19,3.41421,1.57536,0.353462,2.70139,0.357789,0.802226,0.464987,-1.23354,-0.0209867,-0.344683,0.24608
UID_35_15_9_all-16,-0.406995,-0.227592,0.157741,0.665917,0.443774,-0.0111974,0.196737,0.391817,0.337893,0.553047,0.756957
UID_35_16_10_all-10,2.18181,-2.50574,5.03694,-3.91277,0.917284,1.3549,1.39932,-0.80867,-4.66053,1.93058,4.98119
UID_35_16_11_all-17,-0.0246658,-0.868747,-0.00283313,-0.365157,-0.368106,-0.259571,-0.0942673,-0.765361,-0.238429,0.310976,-0.579033
UID_35_16_12_all-18,-0.394833,-0.564585,0.03815,0.557292,0.211694,-0.06351,0.0557387,-0.130385,-0.0560346,0.307888,0.0309182
UID_35_16_1_all-15,3.06529,1.98056,1.71297,1.98823,0.964488,3.06988,-0.930269,-2.52773,-0.154698,1.21484,0.233736
UID_35_16_2_all-10,-0.0946976,1.18924,1.39903,-2.76002,-1.46455,0.951092,-1.31766,2.22141,-0.0196379,0.281856,0.560366
UID_35_16_3_all-16,-0.424796,0.0345347,0.293087,0.293691,-0.120105,-0.0302081,0.362773,-0.250524,0.29218,0.178116,0.102954
UID_35_16_4_all-19,-0.707667,0.0686668,0.026853,0.817832,0.258862,-0.0714988,-0.0711429,0.125898,-0.227254,0.0196979,0.117948
UID_35_16_5_all-9,2.70101,-1.24618,2.61575,-0.148775,3.60065,-2.43524,-1.2172,2.17707,0.281616,0.00143089,-1.82747
UID_35_16_6_all-22,2.45779,1.07809,3.89944,0.213713,2.95734,-0.0746433,-0.161332,1.41937,-3.989,1.07274,1.6626
UID_35_16_7_all-22,-0.653138,0.147679,0.0139034,0.361303,-0.319195,-0.135097,-0.160277,0.212508,0.27936,-0.0215371,-0.491802
UID_35_16_8_all-11,-0.608753,-0.0839,7.74557e-05,0.58291,0.208333,0.00148326,-0.130446,0.168032,-0.263756,0.188215,0.171815
UID_35_16_9_all-18,-0.388271,-0.209261,0.111621,0.682091,0.439109,-0.0281924,0.110295,0.463272,0.434547,0.656816,0.652299
UID_35_1_1_all-21,-0.213495,-0.601398,-0.710108,0.0519482,0.738268,0.637548,-0.975433,0.15523,0.304978,-0.739692,0.549038
UID_35_1_2_all-26,-0.752213,0.0214394,-0.0536161,0.675807,0.110829,-0.139698,-0.0459814,0.190299,-0.0935394,-0.000148358,-0.251959
UID_35_1_3_all-23,2.53531,-1.19574,-3.99191,-4.35586,-0.576574,-3.99342,5.28005,-0.928604,1.11486,-2.32536,3.30422
UID_35_1_4_all-10,2.66619,0.823964,0.883526,-0.211153,-3.1487,0.143425,-2.49908,-0.877653,2.47285,-0.0817045,-0.875293
UID_35_1_5_all-17,3.28278,1.30724,0.829056,2.27677,1.07689,0.303462,0.308131,0.009818,0.379488,-0.308036,0.0265635
UID_35_1_6_all-20,-0.513301,-0.0151174,0.102069,0.0082569,-0.20776,0.0484768,-0.201896,0.0322645,-0.374329,-0.107378,-0.352652
UID_35_1_7_all-18,-0.556146,-0.276122,0.050985,0.572246,-0.0466473,-0.123953,0.231757,0.0422247,0.706221,0.0380216,0.144856
UID_35_2_1_all-22,-0.0087106,-0.915344,0.204552,-0.0457345,-0.0485334,0.0951906,-0.32537,-0.0936189,0.165312,0.647047,0.225084
UID_35_2_2_all-15,0.0583356,-1.33169,0.110771,0.0251638,-0.0286182,0.0861633,0.141557,-0.0333041,0.211654,-0.269307,0.180298
UID_35_2_3_all-18,-0.743169,0.136259,0.035935,0.745676,0.0839472,-0.27279,0.3926,0.106721,0.329525,-0.27995,0.0604918
UID_35_2_4_all-15,-0.0266941,-1.16054,0.0500953,-0.228856,-0.183245,0.190969,-0.305068,0.0245441,-0.245839,-0.0371916,-0.243803
UID_35_2_5_all-25,-0.830897,0.249299,0.0317823,0.950361,0.196525,-0.234251,0.0384038,0.204253,-0.0754459,-0.0815684,0.0235743
UID_35_2_6_all-18,2.0723,-1.57156,-0.578657,-2.22359,-4.06245,2.00486,-1.92234,1.48879,-2.19888,0.659522,0.580199
UID_35_2_7_all-8,-0.00678595,-1.07677,0.199762,-0.272505,-0.135657,0.0970944,0.00728517,0.149167,-0.109889,-0.19713,0.00517861
UID_35_3_10_all-14,-0.785739,1.31088,-0.367527,0.257919,0.293987,-0.676921,1.57435,-0.692427,0.173427,-0.774207,0.50327
UID_35_3_1_all-13,-0.176227,-0.853989,0.100071,0.185525,0.00723782,0.0403202,0.103963,0.134374,0.137493,-0.204293,0.222413
UID_35_3_2_all-15,0.490039,3.16803,0.633733,-4.97737,0.131937,2.35598,-2.35139,2.38001,-0.309322,-1.97516,0.339769
UID_35_3_3_all-12,0.0899416,-1.36457,0.116782,-0.127648,-0.0735289,0.276082,0.0959541,0.222845,0.159533,-0.244839,0.276546
UID_35_3_4_all-9,-0.00027171,-1.0206,0.160148,-0.325814,-0.0938583,0.0833571,0.390842,0.260123,0.46874,-0.10548,0.494476
UID_35_3_5_all-17,-0.0493445,-1.24858,-0.0435787,0.0898961,0.115722,-0.0451668,-0.285153,-0.399844,0.0971323,0.283916,-0.0609246
UID_35_3_6_all-14,-0.44838,-0.418528,0.110632,0.396791,-0.012877,-0.0428101,-0.204231,0.173205,-0.2749,-0.280096,-0.0605827
UID_35_3_7_all-16,-0.128455,-0.925451,-0.131903,0.143348,0.139908,0.0041558,-0.0860073,-0.22445,0.273947,-0.0226775,0.0968704
UID_35_3_8_all-5,-0.350267,-0.591976,-0.0667836,0.278952,0.0424094,0.140217,0.11774,0.181244,0.118559,-0.509851,0.0703902
UID_35_3_9_all-16,-0.472322,-0.387625,-0.00260069,0.298841,0.0817419,0.0144822,-0.0369859,-0.00696346,-0.297594,-0.108854,-0.269053
UID_35_4_1_all-12,0.176424,-1.56045,-0.0305908,-0.513148,-0.15908,-0.336684,0.189188,-0.0963434,0.408152,0.164277,-0.136064
UID_35_4_2_all-26,-0.365653,-0.204336,0.0879973,-0.102333,-0.495339,0.157745,-0.238351,-0.207289,0.146112,0.208277,-0.713071
UID_35_4_3_all-22,-0.613629,0.0641368,0.059861,0.413946,-0.0948942,-0.034485,0.0418294,0.295555,0.0810381,-0.195072,0.0112891
UID_35_4_4_all-26,-0.682434,-0.0131621,-0.0449081,0.675336,0.045492,-0.120272,0.0842338,-0.273483,0.438463,0.213597,-0.122161
UID_35_4_5_all-14,-0.49272,-0.131509,-0.101108,0.341988,-0.0772685,-0.0883718,0.677451,-0.534847,0.109309,0.0951126,-0.430151
UID_35_4_6_all-15,-0.47021,-0.355082,-0.0615711,0.46864,0.200746,-0.114037,0.204052,0.137477,-0.169072,-0.661016,0.00957932
UID_35_5_1_all-20,-0.31672,-0.708329,0.0131109,0.349845,0.155897,0.0637746,-0.0935721,0.0457301,-0.24258,0.118343,-0.0385567
UID_35_5_2_all-22,-0.597225,-0.16159,0.0584201,0.539675,0.0724987,-0.156602,-0.367759,0.198282,-0.216836,-0.134538,0.0480439
UID_35_5_3_all-28,-0.120589,2.81407,0.335718,-3.45748,-0.44698,-0.997942,0.170155,1.29906,-0.255669,0.0513528,-0.862405
UID_35_5_4_all-10,-0.0311903,-0.52441,0.398667,-0.163607,-0.406098,0.0393565,-0.15923,-0.240145,0.236205,0.661593,-0.0512382
UID_35_5_5_all-10,-0.151152,-0.934166,0.0507317,0.064371,-0.0812195,0.112629,-0.0199125,0.0666466,0.000486392,-0.120746,-0.0140271
UID_35_5_6_all-23,-0.83068,0.401872,-0.0504945,0.866876,0.320985,-0.262168,0.431141,-0.249929,0.0157231,-0.0672527,-0.0918831
UID_35_5_7_all-20,-0.713363,0.859689,0.911737,-0.756619,0.168217,-1.01294,-0.983476,-0.786291,-0.728731,-0.397814,-1.87578
UID_35_5_8_all-3,-0.329393,-0.711477,0.0387585,0.163446,-0.120042,-0.0259729,-0.0411417,-0.0151953,0.250377,0.172569,-0.181649
UID_35_6_1_all-13,0.0125226,-1.06169,0.494912,0.0588006,0.626242,-0.501581,0.359364,0.452009,0.934419,0.0211354,1.11533
UID_35_6_2_all-4,-0.70456,0.582999,-0.368878,0.0855116,0.480038,0.265189,-1.6084,0.0975567,-0.273477,-0.622957,0.226136
UID_35_6_3_all-11,-0.579576,-0.161299,0.102934,0.491896,0.141028,-0.118008,-0.518862,0.135781,-0.566441,0.0150768,-0.0505374
UID_35_6_4_all-20,-0.633397,0.231212,0.0888583,0.28617,-0.317398,0.135734,0.302753,0.456618,0.187168,0.0391345,-0.0798953
UID_35_6_5_all-12,0.272919,-1.83303,-0.00450187,-0.447853,-0.186578,0.286437,-0.142094,0.121994,0.10754,-0.242728,-0.0499979
UID_35_6_6_all-22,-0.286002,-0.629205,0.132672,0.195448,-0.00455779,0.136763,0.416263,0.151687,-0.0374975,-0.650618,0.273163
UID_35_6_7_all-19,-0.554667,-0.182326,-0.0983601,0.503681,-0.101564,0.100202,-0.121092,0.223883,0.181643,0.0304751,-0.275328
UID_35_6_8_all-32,-0.805042,0.567289,0.130296,0.392937,-0.171099,-0.0382004,-0.150504,0.441532,-0.364244,-0.228385,-0.250935
UID_35_7_1_all-11,-0.000114974,-0.93326,0.20086,-0.0536531,-0.0156237,0.0667596,-0.323178,-0.0983461,0.220496,0.659009,0.233162
UID_35_7_2_all-13,0.0584393,-1.3288,0.109343,0.0182691,-0.0207875,0.106063,0.15435,-0.0249524,0.24303,-0.287267,0.20796
UID_35_7_3_all-23,-0.738783,0.131967,0.0401648,0.728734,0.106798,-0.296565,0.373115,0.0853588,0.322071,-0.295605,0.0975986
UID_35_7_4_all-19,-0.022954,-1.18613,0.0515831,-0.244884,-0.200715,0.211467,-0.306169,0.0528117,-0.239881,-0.0592644,-0.316005
UID_35_7_5_all-16,0.115811,-1.36385,0.0939582,-0.297854,-0.12841,0.103674,0.169871,-0.10022,0.40605,0.066043,0.14177
UID_35_7_6_all-32,-0.83067,0.253755,0.0356687,0.970134,0.227325,-0.257849,0.0341664,0.255929,-0.0851027,-0.0678855,0.0174694
UID_35_7_7_all-27,2.09927,-1.77211,-0.816323,-2.46042,-3.85767,1.91944,-2.14557,1.88683,-2.21177,0.527275,0.526293
UID_35_7_8_all-9,-0.00311189,-1.07836,0.190411,-0.316686,-0.126719,0.0646302,0.0354937,0.185296,-0.100427,-0.226821,0.00249952
UID_35_8_10_all-22,-0.460697,-0.37055,-0.00438488,0.292337,0.0908165,-0.0618685,-0.0265127,-0.00971831,-0.28266,-0.14575,-0.316281
UID_35_8_11_all-18,-0.839808,1.32503,-0.20879,0.295666,0.310564,-0.479711,1.54589,-0.211224,0.296292,-0.674805,0.738282
UID_35_8_1_all-28,-0.688434,-0.0734889,-0.069641,0.82425,0.465689,-0.0569109,0.152912,0.468014,-0.538507,-0.398702,0.19282
UID_35_8_2_all-14,-0.180721,-0.83963,0.0775822,0.177001,0.0176213,0.0405831,0.0826107,0.119501,0.119678,-0.209334,0.201751
UID_35_8_3_all-17,0.375621,3.08118,0.913785,-4.8875,0.13004,2.36502,-2.44,2.95054,0.029647,-1.27062,0.121316
UID_35_8_4_all-11,0.106486,-1.36872,0.12153,-0.087785,-0.101714,0.32046,0.0716134,0.26711,0.15766,-0.280632,0.358704
UID_35_8_5_all-21,-0.00275885,-1.01681,0.161258,-0.343791,-0.0696917,-0.00450438,0.391522,0.276994,0.504425,-0.0529591,0.457833
UID_35_8_6_all-21,-0.0573747,-1.27977,-0.0121632,0.0787016,0.0759608,-0.0334241,-0.253807,-0.466862,0.0855061,0.198356,-0.103632
UID_35_8_7_all-15,-0.443577,-0.433309,0.116717,0.399592,-0.0141315,-0.0382582,-0.191151,0.182465,-0.247161,-0.306047,-0.042345
UID_35_8_8_all-20,-0.131587,-0.898553,-0.127469,0.117648,0.0712878,-0.0366645,-0.0748922,-0.234743,0.205224,-0.117309,0.0715831
UID_35_8_9_all-9,-0.34321,-0.594739,-0.0764152,0.268203,0.0917553,0.0918497,0.1333,0.167682,0.164406,-0.487048,0.0828289
UID_35_9_10_all-26,-0.163712,-1.10684,-0.0572682,0.303301,0.10369,-0.186389,0.0475651,-0.13254,0.610084,0.129641,0.176045
UID_35_9_11_all-14,0.0489064,-1.41097,-0.0330009,-0.0719458,-0.0441735,0.0307366,-0.193817,-0.0359497,0.316692,-0.0790563,0.107324
UID_35_9_12_all-17,0.00497068,-1.18691,0.160851,0.0286863,-0.127905,0.199322,0.05846,0.557749,-0.0984811,-0.512771,0.21595
UID_35_9_1_all-11,0.0658645,-1.56771,-0.0793144,-0.0915558,0.104516,0.196386,-0.124806,0.118422,-0.0903932,-0.260916,0.128507
UID_35_9_2_all-15,0.01491,-1.27078,0.0815015,0.00452234,0.0427311,0.17034,0.255821,0.285956,0.0916177,-0.468142,0.369383
UID_35_9_3_all-19,-0.748048,0.160728,0.0363404,0.672057,0.153421,0.0719638,0.256059,0.214262,-0.520907,-0.0166004,-0.496405
UID_35_9_4_all-17,2.00323,-5.25036,-0.0902643,-2.17432,-0.401087,0.866926,-0.569352,-0.0172682,0.595057,-0.587696,0.45642
UID_35_9_5_all-20,0.0748,-1.42069,-0.0294774,-0.0993636,-0.00544862,0.106463,-0.299514,0.0117365,0.159748,-0.285809,0.0902232
UID_35_9_6_all-19,0.122638,-1.45555,0.0790821,-0.313767,-0.0972508,0.250482,0.0847899,0.213045,0.118665,-0.316195,0.234796
UID_35_9_7_all-14,0.0345149,-1.20776,0.117824,-0.23126,-0.0930326,0.220571,0.00828243,0.278696,-0.0565838,-0.0823267,0.237136
UID_35_9_8_all-12,-0.00438495,-1.38821,-0.0414571,-0.000756117,0.0367428,0.115949,-0.0708146,0.190911,0.22031,-0.347395,0.169332
